FINAL HEAT OF FORMATION =      -849.7746243361  time =       0.0000000000
  1       -0.3638806152      -1.2963612055      -0.1891138017
  1       -1.2096989348      -0.1541310763       0.2625120112
  1        0.0012260100      -0.0311587489      -0.1246983636
  1       -0.2912343153      -0.7013090049      -0.0876792454
FINAL HEAT OF FORMATION =      -849.7745789137  time =       2.3000000000
  6       -0.9558407887       1.5147236008       0.5257267404
  6       -1.4220778901      -0.1950988509       0.2565795203
  6        1.1534750337       0.5294403804      -0.0491169843
  6       -0.9814540851      -0.9249081856       0.0799390580
  6        0.3007807976       1.8422018240      -0.0753333600
  6        2.4968440302       0.5522367710      -0.1311729418
  1        0.9780897698      -0.2158507375      -0.0702876470
  1        0.3136186373      -0.9126419362      -0.3999436826
  1       -0.3876904924      -1.3140173196      -0.1854505087
  1       -1.2174978365      -0.1505249592       0.2620168604
  1        0.0123299346      -0.0393735080      -0.1225069046
  1       -0.2905771104      -0.6861870792      -0.0904501500
FINAL HEAT OF FORMATION =      -849.7745741445  time =       2.4000000000
  6       -1.0436617881       1.5880011679       0.5258765894
  6       -1.4785953999      -0.1682509625       0.2649677402
  6        1.2214779401       0.5631227458      -0.0555512978
  6       -1.0227132528      -0.9759475317       0.0825612565
  6        0.3817180412       1.8674043600      -0.0790989114
  6        2.4513144057       0.5142387582      -0.1264703329
  1        1.0557770136      -0.2378456398      -0.0698681564
  1        0.3306252723      -0.9593917196      -0.4083004830
  1       -0.4094237611      -1.3283784666      -0.1814280230
  1       -1.2219443957      -0.1472383913       0.2611546706
  1        0.0232905537      -0.0471419337      -0.1203360609
  1       -0.2878646290      -0.6685723868      -0.0935069913
FINAL HEAT OF FORMATION =      -849.7745696489  time =       2.5000000000
  6       -1.1276291421       1.6591926970       0.5260570610
  6       -1.5327892529      -0.1438329598       0.2728830895
  6        1.2867445722       0.5935817180      -0.0622981355
  6       -1.0659381138      -1.0254394374       0.0854624815
  6        0.4624347527       1.8905481802      -0.0827656903
  6        2.4027782288       0.4745417783      -0.1215014587
  1        1.1291972009      -0.2590898103      -0.0695315849
  1        0.3463537694      -1.0028355659      -0.4161397402
  1       -0.4290519693      -1.3394295386      -0.1770591187
  1       -1.2230327784      -0.1442806474       0.2599281668
  1        0.0340926729      -0.0544269374      -0.1181890308
  1       -0.2831599406      -0.6485294768      -0.0968460396
FINAL HEAT OF FORMATION =      -849.7745654703  time =       2.6000000000
  6       -1.2076313212       1.7282091997       0.5262672351
  6       -1.5845746058      -0.1219126506       0.2803120296
  6        1.3492010362       0.6207931298      -0.0693456927
  6       -1.1111145657      -1.0733448308       0.0886396521
  6        0.5428848668       1.9115915384      -0.0863298908
  6        2.3513427498       0.4332569006      -0.1162763992
  1        1.1982437196      -0.2795447041      -0.0692747222
  1        0.3607744548      -1.0429002077      -0.4234454876
  1       -0.4465497503      -1.3471600224      -0.1723574066
  1       -1.2207627182      -0.1416606432       0.2583408028
  1        0.0447221131      -0.0611930633      -0.1160684977
  1       -0.2765359792      -0.6261346464      -0.1004616228
FINAL HEAT OF FORMATION =      -849.7745616471  time =       2.7000000000
  6       -1.2835756511       1.7949429818       0.5265054623
  6       -1.6338500561      -0.1025421348       0.2872429370
  6        1.4087587132       0.6447542704      -0.0766821149
  6       -1.1582277581      -1.1196508796       0.0920892136
  6        0.6230457883       1.9305052961      -0.0897888164
  6        2.2971055840       0.3905202322      -0.1108059928
  1        1.2628256201      -0.2991752468      -0.0690942425
  1        0.3738611349      -1.0795209984      -0.4302031082
  1       -0.4618947296      -1.3515641313      -0.1673365650
  1       -1.2151392448      -0.1393863565       0.2563967436
  1        0.0551653880      -0.0674074168      -0.1139771879
  1       -0.2680747888      -0.6014756164      -0.1043463287
FINAL HEAT OF FORMATION =      -849.7745582176  time =       2.8000000000
  6       -1.3553806255       1.8593070985       0.5267705703
  6       -1.6805336127      -0.0857699600       0.2936655665
  6        1.4653456502       0.6654557918      -0.0842954391
  6       -1.2072551083      -1.1643308095       0.0958072963
  6        0.7028766591       1.9472566306      -0.0931400734
  6        2.2401872997       0.3464671599      -0.1051032861
  1        1.3228662696      -0.3179494059      -0.0689867361
  1        0.3855907609      -1.1126417072      -0.4363997286
  1       -0.4750670566      -1.3526398859      -0.1620109731
  1       -1.2061729964      -0.1374653320       0.2541008184
  1        0.0654099299      -0.0730388805      -0.1119172481
  1       -0.2578671698      -0.5746506997      -0.1084907670
FINAL HEAT OF FORMATION =      -849.7745552176  time =       2.9000000000
  6       -1.4229773573       1.9212067235       0.5270616894
  6       -1.7245368937      -0.0716346875       0.2995702308
  6        1.5188837059       0.6829008399      -0.0921717938
  6       -1.2581716939      -1.2073730700       0.0997883838
  6        0.7823489296       1.9618228801      -0.0963806741
  6        2.1807046107       0.3012484795      -0.0991836826
  1        1.3783014934      -0.3358379570      -0.0689488060
  1        0.3959434811      -1.1422131838      -0.4420237385
  1       -0.4860492899      -1.3503890792      -0.1563952228
  1       -1.1938800881      -0.1359040538       0.2514585815
  1        0.0754442933      -0.0780590375      -0.1098908964
  1       -0.2460111910      -0.5457678542      -0.1128840714
FINAL HEAT OF FORMATION =      -849.7745526651  time =       3.0000000000
  6       -1.4862981033       1.9806010858       0.5273768124
  6       -1.7658236011      -0.0601858385       0.3049503681
  6        1.5693371642       0.6970642303      -0.1003000722
  6       -1.3109373898      -1.2487174059       0.1040279098
  6        0.8613827420       1.9741667270      -0.0995090605
  6        2.1188219579       0.2549908427      -0.0930625106
  1        1.4290775323      -0.3528146342      -0.0689771218
  1        0.4049026978      -1.1681930578      -0.4470655350
  1       -0.4948265724      -1.3448169258      -0.1505048746
  1       -1.1782828584      -0.1347089789       0.2484763071
  1        0.0852583868      -0.0824419819      -0.1078988769
  1       -0.2326119561      -0.5149440627      -0.1175133457
FINAL HEAT OF FORMATION =      -849.7745505724  time =       3.1000000000
  6       -1.5453010871       2.0373649239       0.5277155415
  6       -1.8042773968      -0.0514350260       0.3097979349
  6        1.6166045400       0.7079834656      -0.1086649331
  6       -1.3655226372      -1.2883961160       0.1085188481
  6        0.9399850294       1.9842858210      -0.1025235372
  6        2.0546394373       0.2078842050      -0.0867575043
  1        1.4751513389      -0.3688552010      -0.0690682729
  1        0.4124538613      -1.1905455990      -0.4515158218
  1       -0.5013861200      -1.3359327098      -0.1443547395
  1       -1.1594092575      -0.1338846849       0.2451609318
  1        0.0948425027      -0.0861646023      -0.1059436052
  1       -0.2177802110      -0.4823044764      -0.1223648423
FINAL HEAT OF FORMATION =      -849.7745489563  time =       3.2000000000
  6       -1.5999357181       2.0914585681       0.5280759598
  6       -1.8398645407      -0.0454175417       0.3141083420
  6        1.6606521545       0.7156459647      -0.1172541300
  6       -1.4218774975      -1.3263611329       0.1132552683
  6        1.0180809529       1.9921536243      -0.1054229806
  6        1.9883273090       0.1600710187      -0.0802870970
  1        1.5164871010      -0.3839377822      -0.0692190307
  1        0.4185854563      -1.2092407748      -0.4553674182
  1       -0.5057176420      -1.3237486205      -0.1379609140
  1       -1.1372940207      -0.1334357798       0.2415202627
  1        0.1041885052      -0.0892062730      -0.1040254078
  1       -0.2016320597      -0.4479812707      -0.1274228545
FINAL HEAT OF FORMATION =      -849.7745478203  time =       3.3000000000
  6       -1.6501687501       2.1427908390       0.5284573152
  6       -1.8725031206      -0.0421440030       0.3178766823
  6        1.7014072249       0.7200797691      -0.1260528428
  6       -1.4799552313      -1.3626221138       0.1182290568
  6        1.0956486660       1.9977664696      -0.1082067156
  6        1.9200164099       0.1117340727      -0.0736709147
  1        1.5530563000      -0.3980423617      -0.0694261657
  1        0.4232880015      -1.2242538623      -0.4586137934
  1       -0.5078130663      -1.3082808024      -0.1313391038
  1       -1.1119782477      -0.1333653237       0.2375627541
  1        0.1132892433      -0.0915496809      -0.1021454348
  1       -0.1842874298      -0.4121130026      -0.1326708376
FINAL HEAT OF FORMATION =      -849.7745471650  time =       3.4000000000
  6       -1.6959642650       2.1913161490       0.5288582949
  6       -1.9021548576      -0.0416353938       0.3210994866
  6        1.7388326814       0.7212898110      -0.1350468164
  6       -1.5396948898      -1.3971502542       0.1234323284
  6        1.1726240370       2.0011114943      -0.1108739465
  6        1.8498743524       0.0630314840      -0.0669299824
  1        1.5848362274      -0.4111507474      -0.0696866216
  1        0.4265543272      -1.2355649173      -0.4612498807
  1       -0.5076667644      -1.2895485064      -0.1245058798
  1       -1.0835102464      -0.1336756228       0.2332976718
  1        0.1221389858      -0.0931803441      -0.1003038363
  1       -0.1658695878      -0.3748431523      -0.1380908179
FINAL HEAT OF FORMATION =      -849.7745469863  time =       3.5000000000
  6       -1.7372985948       2.2369455248       0.5292779521
  6       -1.9287426225      -0.0438903687       0.3237737323
  6        1.7728608928       0.7193154818      -0.1442214792
  6       -1.6010364803      -1.4299641586       0.1288561782
  6        1.2489867913       2.0021940799      -0.1134250667
  6        1.7780345063       0.0141541419      -0.0600847967
  1        1.6118086839      -0.4232460296      -0.0699974192
  1        0.4283793091      -1.2431591274      -0.4632713104
  1       -0.5052756593      -1.2675753063      -0.1174773272
  1       -1.0519455185      -0.1343676963       0.2287350611
  1        0.1307327158      -0.0940868361      -0.0985012123
  1       -0.1465040238      -0.3363197054      -0.1436643120
FINAL HEAT OF FORMATION =      -849.7745472842  time =       3.6000000000
  6       -1.7741454572       2.2796316506       0.5297151011
  6       -1.9522286756      -0.0489176664       0.3258976617
  6        1.8034567653       0.7141750133      -0.1535611762
  6       -1.6639060032      -1.4610481420       0.1344908194
  6        1.3246782604       2.0010129802      -0.1158602476
  6        1.7046626484      -0.0347306761      -0.0531576170
  1        1.6339599513      -0.4343128805      -0.0703557324
  1        0.4287601094      -1.2470258166      -0.4646751752
  1       -0.5006392561      -1.2423881521      -0.1102705476
  1       -1.0173476206      -0.1354414145       0.2238857630
  1        0.1390670934      -0.0942612204      -0.0967372606
  1       -0.1263178155      -0.2966936754      -0.1493715887
FINAL HEAT OF FORMATION =      -849.7745480474  time =       3.7000000000
  6       -1.8064832705       2.3193184226       0.5301686983
  6       -1.9725692173      -0.0567171154       0.3274700742
  6        1.8305825771       0.7059009448      -0.1630506166
  6       -1.7282226947      -1.4903999048       0.1403257128
  6        1.3996501860       1.9975728325      -0.1181799485
  6        1.6299158636      -0.0834484428      -0.0461706344
  1        1.6512787124      -0.4443370536      -0.0707588328
  1        0.4276954511      -1.2471586817      -0.4654593564
  1       -0.4937603764      -1.2140187633      -0.1029025523
  1       -0.9797883451      -0.1368954374       0.2187615229
  1        0.1471396949      -0.0936983144      -0.0950115746
  1       -0.1054385810      -0.2561184864      -0.1551924926
FINAL HEAT OF FORMATION =      -849.7745492610  time =       3.8000000000
  6       -1.8342937000       2.3559511977       0.5306373447
  6       -1.9897218761      -0.0672828380       0.3284917458
  6        1.8542021003       0.6945301312      -0.1726743895
  6       -1.7938984831      -1.5180228354       0.1463496755
  6        1.4738548177       1.9918851804      -0.1203853346
  6        1.5539506553      -0.1318240415      -0.0391463111
  1        1.6637568052      -0.4533055646      -0.0712041541
  1        0.4251864882      -1.2435559844      -0.4656229304
  1       -0.4846444623      -1.1825030266      -0.0953906696
  1       -0.9393478582      -0.1387269026       0.2133748427
  1        0.1549493149      -0.0923963346      -0.0933235136
  1       -0.0839938019      -0.2147489815      -0.1611063059
FINAL HEAT OF FORMATION =      -849.7745509019  time =       3.9000000000
  6       -1.8575561862       2.3894925354       0.5311206115
  6       -2.0036625656      -0.0806108433       0.3289624368
  6        1.8742971326       0.6800967922      -0.1824160361
  6       -1.8608331116      -1.5439083327       0.1525505064
  6        1.5472296004       1.9839601517      -0.1224774326
  6        1.4769335630      -0.1796935178      -0.0321075735
  1        1.6713870510      -0.4612060982      -0.0716893576
  1        0.4212360303      -1.2362197610      -0.4651660193
  1       -0.4733010461      -1.1478818829      -0.0877525543
  1       -0.8961161850      -0.1409316897       0.2077391368
  1        0.1624961044      -0.0903569612      -0.0916719205
  1       -0.0621103871      -0.1727403924      -0.1670917977
FINAL HEAT OF FORMATION =      -849.7745529539  time =       4.0000000000
  6       -1.8762627043       2.4198546908       0.5316174434
  6       -2.0143227086      -0.0966726228       0.3288837522
  6        1.8908125643       0.6626746547      -0.1922585469
